"11re -- Väestö iän (1-v.) ja sukupuolen mukaan alueittain, 1972-2018"

"Alue","Ikä","Miehet 2018 Väestö 31.12.","Naiset 2018 Väestö 31.12."
"Savukoski","8",5,2
"Savukoski","9",4,1
"Savukoski","10",5,1
"Savukoski","11",1,2
"Savukoski","12",2,3
"Savukoski","13",4,5
"Savukoski","14",3,4
"Savukoski","15",8,7
"Savukoski","16",7,2
"Savukoski","17",3,5
"Savukoski","18",6,3
"Savukoski","19",8,2
"Savukoski","20",4,4
"Savukoski","21",1,2
"Savukoski","22",1,1
"Savukoski","23",1,0
"Savukoski","24",1,3
"Savukoski","25",5,3
"Savukoski","26",2,3
"Savukoski","27",4,4
"Savukoski","28",5,1
"Savukoski","29",4,2
"Savukoski","30",3,5
"Savukoski","31",11,4
"Savukoski","32",1,2
"Savukoski","33",3,5
"Savukoski","34",3,3
"Savukoski","35",7,5
"Savukoski","36",5,5
"Savukoski","37",4,2
"Savukoski","38",4,3
"Savukoski","39",2,4
"Savukoski","40",8,3
"Savukoski","41",8,0
"Savukoski","42",4,3
"Savukoski","43",4,4
"Savukoski","44",5,1
"Savukoski","45",2,8
"Savukoski","46",8,0
"Savukoski","47",7,0
"Savukoski","48",1,8
"Savukoski","49",3,6
"Savukoski","50",5,5
"Savukoski","51",10,4
"Savukoski","52",15,9
"Savukoski","53",10,6
"Savukoski","54",14,10
"Savukoski","55",10,8
"Savukoski","56",18,9
"Savukoski","57",9,9
"Savukoski","58",11,11
"Savukoski","59",12,14
"Savukoski","60",10,6
"Savukoski","61",19,14
"Savukoski","62",11,12
"Savukoski","63",9,11
"Savukoski","64",10,11
"Savukoski","65",12,10
"Savukoski","66",14,9
"Savukoski","67",8,7
"Savukoski","68",8,11
"Savukoski","69",11,8
"Savukoski","70",11,10
"Savukoski","71",12,11
"Savukoski","72",7,7
"Savukoski","73",10,7
"Savukoski","74",6,9
"Savukoski","75",8,4
"Savukoski","76",6,2
"Savukoski","77",14,8
"Savukoski","78",6,5
"Savukoski","79",7,6
"Savukoski","80",4,6
"Savukoski","81",4,5
"Savukoski","82",3,6
"Savukoski","83",8,2
"Savukoski","84",6,3
"Savukoski","85",2,1
"Savukoski","86",4,4
"Savukoski","87",6,1
"Savukoski","88",0,2
"Savukoski","89",2,2
"Savukoski","90",0,1
"Savukoski","91",2,2
"Savukoski","92",1,4
"Savukoski","93",1,0
"Savukoski","94",0,1
"Savukoski","95",0,0
"Savukoski","96",0,0
"Savukoski","97",0,0
"Savukoski","98",0,0
"Savukoski","99",0,0
"Savukoski","100 -",0,0
"Seinäjoki","Yhteensä",30849,32439
"Seinäjoki","0",337,281
"Seinäjoki","1",352,325
"Seinäjoki","2",353,364
"Seinäjoki","3",379,379
"Seinäjoki","4",389,363
"Seinäjoki","5",401,344
"Seinäjoki","6",394,415
"Seinäjoki","7",401,419
"Seinäjoki","8",395,354
"Seinäjoki","9",381,391
"Seinäjoki","10",398,366
"Seinäjoki","11",379,309
"Seinäjoki","12",351,382
"Seinäjoki","13",389,331
"Seinäjoki","14",390,345
"Seinäjoki","15",375,344
"Seinäjoki","16",357,318
"Seinäjoki","17",395,388
"Seinäjoki","18",433,397
"Seinäjoki","19",388,426
"Seinäjoki","20",429,424
"Seinäjoki","21",429,461
"Seinäjoki","22",459,439
"Seinäjoki","23",502,481
"Seinäjoki","24",487,423
"Seinäjoki","25",473,455
"Seinäjoki","26",488,507
"Seinäjoki","27",470,456
"Seinäjoki","28",497,450
"Seinäjoki","29",429,418
"Seinäjoki","30",438,439
"Seinäjoki","31",420,375
"Seinäjoki","32",401,426
"Seinäjoki","33",486,433
"Seinäjoki","34",476,424
"Seinäjoki","35",422,444
"Seinäjoki","36",433,418
"Seinäjoki","37",452,372
"Seinäjoki","38",427,403
"Seinäjoki","39",363,387
"Seinäjoki","40",357,403
"Seinäjoki","41",411,362
"Seinäjoki","42",397,368
"Seinäjoki","43",400,364
"Seinäjoki","44",356,375
"Seinäjoki","45",297,327
"Seinäjoki","46",323,307
"Seinäjoki","47",325,348
"Seinäjoki","48",361,328
"Seinäjoki","49",325,362
"Seinäjoki","50",348,361
"Seinäjoki","51",376,405
"Seinäjoki","52",380,347
"Seinäjoki","53",358,404
"Seinäjoki","54",352,386
"Seinäjoki","55",347,405
"Seinäjoki","56",356,403
"Seinäjoki","57",376,407
"Seinäjoki","58",362,415
"Seinäjoki","59",362,440
"Seinäjoki","60",343,359
"Seinäjoki","61",378,370
"Seinäjoki","62",336,426
"Seinäjoki","63",377,416
"Seinäjoki","64",377,436
"Seinäjoki","65",393,370
"Seinäjoki","66",371,404
"Seinäjoki","67",352,371
"Seinäjoki","68",334,407
"Seinäjoki","69",354,390
"Seinäjoki","70",350,421
"Seinäjoki","71",345,411
"Seinäjoki","72",342,400
"Seinäjoki","73",252,332
"Seinäjoki","74",228,257
"Seinäjoki","75",191,265
"Seinäjoki","76",149,213
"Seinäjoki","77",199,304
"Seinäjoki","78",157,210
"Seinäjoki","79",186,278
"Seinäjoki","80",147,216
"Seinäjoki","81",129,188
"Seinäjoki","82",120,195
"Seinäjoki","83",113,178
"Seinäjoki","84",110,149
"Seinäjoki","85",88,137
"Seinäjoki","86",62,132
"Seinäjoki","87",60,115
"Seinäjoki","88",51,123
"Seinäjoki","89",42,107
"Seinäjoki","90",43,94
"Seinäjoki","91",23,88
"Seinäjoki","92",24,57
"Seinäjoki","93",13,59
"Seinäjoki","94",6,39
"Seinäjoki","95",9,45
"Seinäjoki","96",3,40
"Seinäjoki","97",2,17
"Seinäjoki","98",3,11
"Seinäjoki","99",0,5
"Seinäjoki","100 -",0,11
"Sievi","Yhteensä",2580,2400
"Sievi","0",33,30
"Sievi","1",35,40
"Sievi","2",24,34
"Sievi","3",32,38
"Sievi","4",51,35
"Sievi","5",45,37
"Sievi","6",53,37
"Sievi","7",53,45
"Sievi","8",50,44
"Sievi","9",51,48
"Sievi","10",60,54
"Sievi","11",52,49
"Sievi","12",48,44
"Sievi","13",55,45
"Sievi","14",51,42
"Sievi","15",48,40
"Sievi","16",46,44
"Sievi","17",37,35
"Sievi","18",42,40
"Sievi","19",44,25
"Sievi","20",33,20
"Sievi","21",28,18
"Sievi","22",26,16
"Sievi","23",18,16
"Sievi","24",20,20
"Sievi","25",27,15
"Sievi","26",27,18
"Sievi","27",19,20
"Sievi","28",12,20
"Sievi","29",22,34
"Sievi","30",20,16
"Sievi","31",27,16
"Sievi","32",26,31
"Sievi","33",29,28
"Sievi","34",37,25
"Sievi","35",20,25
"Sievi","36",33,15
"Sievi","37",28,28
"Sievi","38",32,23
"Sievi","39",30,23
"Sievi","40",22,22
"Sievi","41",29,29
"Sievi","42",35,29
"Sievi","43",34,30
"Sievi","44",28,26
"Sievi","45",32,20
"Sievi","46",23,23
"Sievi","47",25,22
"Sievi","48",25,25
"Sievi","49",21,26
"Sievi","50",26,31
"Sievi","51",36,32
"Sievi","52",30,27
"Sievi","53",29,31
"Sievi","54",25,20
"Sievi","55",29,28
"Sievi","56",31,19
"Sievi","57",29,31
"Sievi","58",29,30
"Sievi","59",31,35
"Sievi","60",34,27
"Sievi","61",22,27
"Sievi","62",26,23
"Sievi","63",28,39
"Sievi","64",32,17
"Sievi","65",31,24
"Sievi","66",29,35
"Sievi","67",31,28
"Sievi","68",25,14
"Sievi","69",33,33
"Sievi","70",27,30
"Sievi","71",25,37
"Sievi","72",18,28
"Sievi","73",21,19
"Sievi","74",27,18
"Sievi","75",18,12
"Sievi","76",11,16
"Sievi","77",20,22
"Sievi","78",14,15
"Sievi","79",16,7
"Sievi","80",10,16
"Sievi","81",8,21
"Sievi","82",18,15
"Sievi","83",11,9
"Sievi","84",7,7
"Sievi","85",10,18
"Sievi","86",4,7
"Sievi","87",4,6
"Sievi","88",5,14
"Sievi","89",7,10
"Sievi","90",6,8
"Sievi","91",2,10
"Sievi","92",4,7
"Sievi","93",1,4
"Sievi","94",1,2
"Sievi","95",0,2
"Sievi","96",0,2
"Sievi","97",1,1
"Sievi","98",0,0
"Sievi","99",0,1
"Sievi","100 -",0,0
"Siikainen","Yhteensä",771,687
"Siikainen","0",7,2
"Siikainen","1",7,2
"Siikainen","2",4,2
"Siikainen","3",7,7
"Siikainen","4",9,4
"Siikainen","5",5,2
"Siikainen","6",6,10
"Siikainen","7",7,8
"Siikainen","8",4,10
"Siikainen","9",6,6
"Siikainen","10",4,3
"Siikainen","11",8,3
"Siikainen","12",4,9
"Siikainen","13",10,7
"Siikainen","14",7,5
"Siikainen","15",11,7
"Siikainen","16",8,10
"Siikainen","17",7,7
"Siikainen","18",7,4
"Siikainen","19",7,8
"Siikainen","20",6,3
"Siikainen","21",8,3
"Siikainen","22",8,5
"Siikainen","23",2,1
"Siikainen","24",4,3
"Siikainen","25",3,1
"Siikainen","26",1,1
"Siikainen","27",3,6
"Siikainen","28",2,3
"Siikainen","29",5,6
"Siikainen","30",6,3
"Siikainen","31",1,9
"Siikainen","32",9,2
"Siikainen","33",3,5
"Siikainen","34",6,2
"Siikainen","35",5,6
"Siikainen","36",2,2
"Siikainen","37",8,7
"Siikainen","38",7,8
"Siikainen","39",8,3
"Siikainen","40",5,7
"Siikainen","41",3,5
"Siikainen","42",6,5
"Siikainen","43",8,7
"Siikainen","44",5,9
"Siikainen","45",8,7
"Siikainen","46",6,13
"Siikainen","47",8,7
"Siikainen","48",11,8
"Siikainen","49",12,10
"Siikainen","50",9,8
"Siikainen","51",9,8
"Siikainen","52",22,15
"Siikainen","53",15,13
"Siikainen","54",14,12
"Siikainen","55",9,9
"Siikainen","56",11,5
"Siikainen","57",12,11
"Siikainen","58",12,10
"Siikainen","59",15,11
"Siikainen","60",17,12
"Siikainen","61",15,16
"Siikainen","62",13,11
"Siikainen","63",13,16
"Siikainen","64",14,11
"Siikainen","65",18,7
"Siikainen","66",26,9
"Siikainen","67",15,14
"Siikainen","68",17,16
"Siikainen","69",18,16
"Siikainen","70",12,12
"Siikainen","71",13,11
"Siikainen","72",14,11
"Siikainen","73",9,14
"Siikainen","74",9,10
"Siikainen","75",8,7
"Siikainen","76",12,5
"Siikainen","77",15,14
"Siikainen","78",4,10
"Siikainen","79",5,6
"Siikainen","80",15,8
"Siikainen","81",5,12
"Siikainen","82",7,8
"Siikainen","83",12,10
"Siikainen","84",8,6
"Siikainen","85",2,9
"Siikainen","86",7,5
"Siikainen","87",4,4
"Siikainen","88",2,3
"Siikainen","89",4,4
"Siikainen","90",2,3
"Siikainen","91",1,1
"Siikainen","92",0,1
"Siikainen","93",2,4
"Siikainen","94",0,1
"Siikainen","95",1,0
"Siikainen","96",0,3
"Siikainen","97",0,1
"Siikainen","98",0,1
"Siikainen","99",0,0
"Siikainen","100 -",0,0
"Siikajoki","Yhteensä",2724,2525
"Siikajoki","0",34,35
"Siikajoki","1",33,33
"Siikajoki","2",21,30
"Siikajoki","3",36,24
"Siikajoki","4",42,41
"Siikajoki","5",49,39
"Siikajoki","6",36,41
"Siikajoki","7",35,50
"Siikajoki","8",47,44
"Siikajoki","9",43,46
"Siikajoki","10",43,35
"Siikajoki","11",37,35
"Siikajoki","12",55,42
"Siikajoki","13",39,42
"Siikajoki","14",34,35
"Siikajoki","15",43,44
"Siikajoki","16",47,35
"Siikajoki","17",37,31
"Siikajoki","18",34,20
"Siikajoki","19",41,16
"Siikajoki","20",26,20
"Siikajoki","21",14,18
"Siikajoki","22",15,16
"Siikajoki","23",28,14
"Siikajoki","24",18,17
"Siikajoki","25",16,15
"Siikajoki","26",16,13
"Siikajoki","27",25,19
"Siikajoki","28",26,23
"Siikajoki","29",34,18
"Siikajoki","30",27,25
"Siikajoki","31",23,12
"Siikajoki","32",27,20
"Siikajoki","33",22,28
"Siikajoki","34",35,31
"Siikajoki","35",34,29
"Siikajoki","36",42,40
"Siikajoki","37",31,33
"Siikajoki","38",26,28
"Siikajoki","39",27,32
"Siikajoki","40",38,20
"Siikajoki","41",30,30
"Siikajoki","42",29,30
"Siikajoki","43",25,29
"Siikajoki","44",26,32
"Siikajoki","45",30,25
"Siikajoki","46",23,21
"Siikajoki","47",24,13
"Siikajoki","48",21,22
"Siikajoki","49",25,25
"Siikajoki","50",35,28
"Siikajoki","51",34,26
"Siikajoki","52",30,29
"Siikajoki","53",31,25
"Siikajoki","54",39,32
"Siikajoki","55",32,31
"Siikajoki","56",38,40
"Siikajoki","57",39,29
"Siikajoki","58",32,36
"Siikajoki","59",49,37
"Siikajoki","60",41,43
"Siikajoki","61",35,47
"Siikajoki","62",50,40
"Siikajoki","63",41,51
"Siikajoki","64",46,34
"Siikajoki","65",38,45
"Siikajoki","66",58,34
"Siikajoki","67",45,35
"Siikajoki","68",36,38
"Siikajoki","69",41,34
"Siikajoki","70",43,33
"Siikajoki","71",42,26
"Siikajoki","72",35,32
"Siikajoki","73",26,28
"Siikajoki","74",23,19
"Siikajoki","75",26,20
"Siikajoki","76",9,11
"Siikajoki","77",21,21
"Siikajoki","78",16,10
"Siikajoki","79",16,13
"Siikajoki","80",11,10
"Siikajoki","81",15,19
"Siikajoki","82",13,20
"Siikajoki","83",11,18
"Siikajoki","84",11,9
"Siikajoki","85",5,9
"Siikajoki","86",5,15
"Siikajoki","87",15,11
"Siikajoki","88",4,17
"Siikajoki","89",4,13
"Siikajoki","90",3,9
"Siikajoki","91",2,3
"Siikajoki","92",3,6
"Siikajoki","93",2,7
"Siikajoki","94",1,4
"Siikajoki","95",1,4
"Siikajoki","96",0,3
"Siikajoki","97",0,1
"Siikajoki","98",0,3
"Siikajoki","99",1,0
"Siikajoki","100 -",1,1
"Siikalatva","Yhteensä",2813,2488
"Siikalatva","0",15,13
"Siikalatva","1",19,31
"Siikalatva","2",26,13
"Siikalatva","3",29,26
"Siikalatva","4",28,27
"Siikalatva","5",24,22
"Siikalatva","6",27,20
"Siikalatva","7",36,23
"Siikalatva","8",35,33
"Siikalatva","9",25,22
"Siikalatva","10",34,34
"Siikalatva","11",28,27
"Siikalatva","12",41,27
"Siikalatva","13",31,27
"Siikalatva","14",35,34
"Siikalatva","15",31,26
"Siikalatva","16",38,19
"Siikalatva","17",30,21
"Siikalatva","18",35,16
"Siikalatva","19",34,22
"Siikalatva","20",25,6
"Siikalatva","21",17,12
"Siikalatva","22",11,24
"Siikalatva","23",20,9
"Siikalatva","24",21,16
"Siikalatva","25",22,18
"Siikalatva","26",12,21
"Siikalatva","27",19,14
"Siikalatva","28",28,19
"Siikalatva","29",24,22
"Siikalatva","30",11,12
"Siikalatva","31",26,25
"Siikalatva","32",15,20
"Siikalatva","33",37,14
"Siikalatva","34",35,21
"Siikalatva","35",27,22
"Siikalatva","36",40,28
"Siikalatva","37",27,18
"Siikalatva","38",25,33
"Siikalatva","39",29,16
"Siikalatva","40",35,23
"Siikalatva","41",24,9
"Siikalatva","42",34,22
"Siikalatva","43",27,27
"Siikalatva","44",23,22
"Siikalatva","45",16,25
"Siikalatva","46",23,24
"Siikalatva","47",38,25
"Siikalatva","48",36,29
"Siikalatva","49",32,26
"Siikalatva","50",38,36
"Siikalatva","51",39,34
"Siikalatva","52",48,42
"Siikalatva","53",42,36
"Siikalatva","54",41,34
"Siikalatva","55",50,37
"Siikalatva","56",41,36
"Siikalatva","57",43,50
"Siikalatva","58",42,36
"Siikalatva","59",47,47
"Siikalatva","60",50,32
"Siikalatva","61",46,41
"Siikalatva","62",48,34
"Siikalatva","63",50,41
"Siikalatva","64",56,47
"Siikalatva","65",49,33
"Siikalatva","66",59,36
"Siikalatva","67",51,37
"Siikalatva","68",39,48
"Siikalatva","69",49,38
"Siikalatva","70",40,40
"Siikalatva","71",45,38
"Siikalatva","72",52,36
"Siikalatva","73",33,40
"Siikalatva","74",30,30
"Siikalatva","75",25,27
"Siikalatva","76",14,17
"Siikalatva","77",35,34
"Siikalatva","78",19,22
"Siikalatva","79",33,48
"Siikalatva","80",25,40
"Siikalatva","81",27,36
"Siikalatva","82",25,27
"Siikalatva","83",19,22
"Siikalatva","84",15,15
"Siikalatva","85",10,29
"Siikalatva","86",14,21
"Siikalatva","87",21,16
"Siikalatva","88",7,16
"Siikalatva","89",6,13
"Siikalatva","90",8,13
"Siikalatva","91",9,14
"Siikalatva","92",4,10
"Siikalatva","93",2,7
"Siikalatva","94",2,3
"Siikalatva","95",1,5
"Siikalatva","96",2,5
"Siikalatva","97",0,1
"Siikalatva","98",1,2
"Siikalatva","99",0,0
"Siikalatva","100 -",1,1
"Siilinjärvi","Yhteensä",10740,10934
"Siilinjärvi","0",107,112
"Siilinjärvi","1",107,125
"Siilinjärvi","2",120,126
"Siilinjärvi","3",150,131
"Siilinjärvi","4",145,148
"Siilinjärvi","5",145,161
"Siilinjärvi","6",135,172
"Siilinjärvi","7",163,150
"Siilinjärvi","8",149,146
"Siilinjärvi","9",174,155
"Siilinjärvi","10",156,154
"Siilinjärvi","11",172,152
"Siilinjärvi","12",170,133
"Siilinjärvi","13",153,136
"Siilinjärvi","14",149,150
"Siilinjärvi","15",152,131
"Siilinjärvi","16",168,131
"Siilinjärvi","17",159,154
"Siilinjärvi","18",130,128
"Siilinjärvi","19",135,89
"Siilinjärvi","20",111,73
"Siilinjärvi","21",93,68
"Siilinjärvi","22",77,55
"Siilinjärvi","23",90,63
"Siilinjärvi","24",73,84
"Siilinjärvi","25",81,78
"Siilinjärvi","26",93,89
"Siilinjärvi","27",88,96
"Siilinjärvi","28",97,110
"Siilinjärvi","29",110,120
"Siilinjärvi","30",136,127
"Siilinjärvi","31",114,107
"Siilinjärvi","32",116,129
"Siilinjärvi","33",131,111
"Siilinjärvi","34",150,172
"Siilinjärvi","35",148,159
"Siilinjärvi","36",157,145
"Siilinjärvi","37",148,161
"Siilinjärvi","38",141,144
"Siilinjärvi","39",147,150
"Siilinjärvi","40",146,131
"Siilinjärvi","41",130,146
"Siilinjärvi","42",130,128
"Siilinjärvi","43",131,137
"Siilinjärvi","44",141,145
"Siilinjärvi","45",105,134
"Siilinjärvi","46",129,112
"Siilinjärvi","47",143,134
"Siilinjärvi","48",142,144
"Siilinjärvi","49",137,143
"Siilinjärvi","50",130,141
"Siilinjärvi","51",168,164
"Siilinjärvi","52",160,151
"Siilinjärvi","53",158,166
"Siilinjärvi","54",154,139
"Siilinjärvi","55",160,173
"Siilinjärvi","56",158,140
"Siilinjärvi","57",148,132
"Siilinjärvi","58",147,149
"Siilinjärvi","59",142,147
"Siilinjärvi","60",149,133
"Siilinjärvi","61",125,142
"Siilinjärvi","62",145,156
"Siilinjärvi","63",122,145
"Siilinjärvi","64",148,146
"Siilinjärvi","65",124,134
"Siilinjärvi","66",141,140
"Siilinjärvi","67",137,140
"Siilinjärvi","68",126,141
"Siilinjärvi","69",131,146
"Siilinjärvi","70",138,145
"Siilinjärvi","71",115,134
"Siilinjärvi","72",129,110
"Siilinjärvi","73",116,106
"Siilinjärvi","74",69,101
"Siilinjärvi","75",64,94
"Siilinjärvi","76",61,76
"Siilinjärvi","77",100,105
"Siilinjärvi","78",69,72
"Siilinjärvi","79",77,77
"Siilinjärvi","80",64,83
"Siilinjärvi","81",39,72
"Siilinjärvi","82",31,71
"Siilinjärvi","83",40,68
"Siilinjärvi","84",38,43
"Siilinjärvi","85",37,40
"Siilinjärvi","86",19,49
"Siilinjärvi","87",11,43
"Siilinjärvi","88",21,29
"Siilinjärvi","89",19,27
"Siilinjärvi","90",8,21
"Siilinjärvi","91",10,13
"Siilinjärvi","92",6,17
"Siilinjärvi","93",8,16
"Siilinjärvi","94",1,5
"Siilinjärvi","95",2,6
"Siilinjärvi","96",1,0
"Siilinjärvi","97",0,3
"Siilinjärvi","98",0,2
"Siilinjärvi","99",0,1
"Siilinjärvi","100 -",0,1
"Simo","Yhteensä",1541,1504
"Simo","0",5,10
"Simo","1",10,8
"Simo","2",9,8
"Simo","3",12,10
"Simo","4",9,4
"Simo","5",14,12
"Simo","6",20,23
"Simo","7",13,16
"Simo","8",18,15
"Simo","9",10,24
"Simo","10",16,16
"Simo","11",15,16
"Simo","12",15,22
"Simo","13",21,23
"Simo","14",20,15
"Simo","15",18,21
"Simo","16",25,25
"Simo","17",19,20
"Simo","18",25,13
"Simo","19",14,13
"Simo","20",12,4
"Simo","21",6,11
"Simo","22",5,5
"Simo","23",9,6
"Simo","24",8,5
"Simo","25",8,4
"Simo","26",7,4
"Simo","27",8,6
"Simo","28",5,11
"Simo","29",11,8
"Simo","30",7,11
"Simo","31",13,11
"Simo","32",11,7
"Simo","33",9,11
"Simo","34",12,7
"Simo","35",26,16
"Simo","36",21,21
"Simo","37",10,13
"Simo","38",19,9
"Simo","39",12,6
"Simo","40",14,21
"Simo","41",15,17
"Simo","42",18,17
"Simo","43",14,10
"Simo","44",8,19
"Simo","45",19,10
"Simo","46",17,18
"Simo","47",8,18
"Simo","48",18,15
"Simo","49",17,15
"Simo","50",18,14
"Simo","51",18,14
"Simo","52",13,23
"Simo","53",25,27
"Simo","54",27,28
"Simo","55",24,23
"Simo","56",33,21
"Simo","57",37,24
"Simo","58",29,18
"Simo","59",27,27
"Simo","60",21,24
"Simo","61",27,27
"Simo","62",27,25
"Simo","63",27,29
"Simo","64",37,41
"Simo","65",28,28
"Simo","66",36,36
"Simo","67",34,26
"Simo","68",42,32
"Simo","69",30,22
"Simo","70",41,29
"Simo","71",24,23
"Simo","72",28,27
"Simo","73",16,27
"Simo","74",13,17
"Simo","75",17,26
"Simo","76",17,18
"Simo","77",27,25
"Simo","78",10,11
"Simo","79",20,20
"Simo","80",14,12
"Simo","81",14,19
"Simo","82",15,17
"Simo","83",7,9
"Simo","84",10,10
"Simo","85",7,7
"Simo","86",6,3
"Simo","87",5,8
"Simo","88",1,6
"Simo","89",7,10
"Simo","90",1,5
"Simo","91",1,5
"Simo","92",0,2
"Simo","93",2,2
"Simo","94",1,3
"Simo","95",0,1
"Simo","96",0,2
"Simo","97",2,0
"Simo","98",0,1
"Simo","99",0,0
"Simo","100 -",0,0
"Sipoo","Yhteensä",10367,10299
"Sipoo","0",98,83
"Sipoo","1",100,92
"Sipoo","2",118,110
"Sipoo","3",114,87
"Sipoo","4",127,108
"Sipoo","5",159,134
"Sipoo","6",124,121
"Sipoo","7",155,141
"Sipoo","8",153,156
"Sipoo","9",137,140
"Sipoo","10",163,141
"Sipoo","11",171,139
"Sipoo","12",166,128
"Sipoo","13",126,120
"Sipoo","14",180,142
"Sipoo","15",150,132
"Sipoo","16",141,145
"Sipoo","17",146,142
"Sipoo","18",149,122
"Sipoo","19",150,117
"Sipoo","20",111,102
"Sipoo","21",104,81
"Sipoo","22",102,87
"Sipoo","23",110,66
"Sipoo","24",96,87
"Sipoo","25",99,73
"Sipoo","26",89,85
"Sipoo","27",65,81
"Sipoo","28",110,94
"Sipoo","29",90,81
"Sipoo","30",90,94
"Sipoo","31",73,85
"Sipoo","32",91,85
"Sipoo","33",118,86
"Sipoo","34",102,120
"Sipoo","35",105,104
"Sipoo","36",121,151
"Sipoo","37",125,156
"Sipoo","38",131,157
"Sipoo","39",145,147
"Sipoo","40",168,162
"Sipoo","41",187,144
"Sipoo","42",138,147
"Sipoo","43",170,158
"Sipoo","44",146,145
"Sipoo","45",120,136
"Sipoo","46",155,182
"Sipoo","47",153,162
"Sipoo","48",153,170
"Sipoo","49",185,166
"Sipoo","50",166,195
"Sipoo","51",190,195
"Sipoo","52",186,170
"Sipoo","53",183,172
"Sipoo","54",184,171
"Sipoo","55",166,154
"Sipoo","56",157,147
"Sipoo","57",153,138
"Sipoo","58",135,145
"Sipoo","59",123,143
"Sipoo","60",121,134
"Sipoo","61",129,126
"Sipoo","62",141,124
"Sipoo","63",102,115
"Sipoo","64",95,95
"Sipoo","65",106,121
"Sipoo","66",110,99
"Sipoo","67",85,111
"Sipoo","68",89,102
"Sipoo","69",124,137
"Sipoo","70",129,121
"Sipoo","71",102,121
"Sipoo","72",102,118
"Sipoo","73",94,103
"Sipoo","74",72,76
"Sipoo","75",61,74
"Sipoo","76",61,67
"Sipoo","77",76,81
"Sipoo","78",62,60
"Sipoo","79",49,57
"Sipoo","80",50,64
"Sipoo","81",42,47
"Sipoo","82",33,52
"Sipoo","83",35,53
"Sipoo","84",27,37
"Sipoo","85",22,32
"Sipoo","86",27,47
"Sipoo","87",25,32
"Sipoo","88",11,27
"Sipoo","89",18,29
"Sipoo","90",14,27
"Sipoo","91",10,27
"Sipoo","92",4,12
"Sipoo","93",5,13
"Sipoo","94",6,8
"Sipoo","95",2,6
"Sipoo","96",2,8
"Sipoo","97",0,3
"Sipoo","98",1,4
